-9.44955,12,117.283
-69.0683,88,163.408
-256.585,328,309.068
-530.18,680,522.701
-888.982,1144,804.309
-1034.71,1336,920.836
-1120.79,1452,991.238
-1206.26,1568,1061.64
-1251.26,1632,1100.48
-1295.92,1696,1139.32
-1325.03,1740,1166.03
-1375.16,1812,1209.73
-1376.5,1820,1214.58
-1383.84,1836,1224.29
-1385.09,1844,1229.15
-1395.27,1864,1241.29
-1390.43,1864,1241.29
-1385.6,1864,1241.29
-1380.76,1864,1241.29
-1375.92,1864,1241.29
-1379.91,1876,1248.57
-1377.97,1880,1251
-1376.02,1884,1253.42
-1382.77,1900,1263.14
-1380.74,1904,1265.56
-1378.69,1908,1267.99
-1382.38,1920,1275.27
-1391.75,1940,1287.41
-1392.43,1948,1292.27
-1393.07,1956,1297.12
-1388,1956,1297.12
-1385.75,1960,1299.55
-1383.48,1964,1301.98
-1381.19,1968,1304.41
-1378.88,1972,1306.83
-1376.55,1976,1309.26
-1273.99,1976,1309.26
-1268.86,1976,1309.26
-1263.73,1976,1309.26
-1258.61,1976,1309.26
-1253.48,1976,1309.26
-1245.82,1972,1306.83
-1240.71,1972,1306.83
-1238.09,1976,1309.26
-1232.97,1976,1309.26
-1225.35,1972,1306.83
-1220.23,1972,1306.83
-1215.12,1972,1306.83
-1212.45,1976,1309.26
-1207.33,1976,1309.26
-679.149,1976,1309.26
-668.894,1976,1309.26
-453.52,1976,1309.26
-448.392,1976,1309.26
-442.367,1972,1306.83
-435.476,1964,1301.98
-430.379,1964,1301.98
-424.416,1960,1299.55
-417.618,1952,1294.69
-410.016,1940,1287.41
-404.982,1940,1287.41
-397.473,1928,1280.13
-392.47,1928,1280.13
-387.467,1928,1280.13
-382.463,1928,1280.13
-379.809,1940,1287.41
-374.775,1940,1287.41
-369.74,1940,1287.41
-364.706,1940,1287.41
-361.154,1948,1292.27
-358.293,1960,1299.55
-353.927,1964,1301.98
-348.83,1964,1301.98
-343.734,1964,1301.98
-339.327,1968,1304.41
-334.899,1972,1306.83
-329.781,1972,1306.83
-324.664,1972,1306.83
-320.194,1976,1309.26
-315.066,1976,1309.26
-263.787,1976,1309.26
-258.659,1976,1309.26
-253.018,1972,1306.83
-247.9,1972,1306.83
-242.29,1968,1304.41
-237.183,1968,1304.41
-232.076,1968,1304.41
-226.507,1964,1301.98
-222.313,1972,1306.83
-217.636,1976,1309.26
-207.38,1976,1309.26
-201.842,1972,1306.83
-196.725,1972,1306.83
-191.607,1972,1306.83
-186.111,1968,1304.41
-180.268,1960,1299.55
-175.54,1964,1301.98
-169.401,1952,1294.69
-164.336,1952,1294.69
-158.944,1948,1292.27
-153.888,1948,1292.27
-149.139,1952,1294.69
-142.892,1936,1284.98
-137.583,1932,1282.56
-131.746,1920,1275.27
-125.179,1896,1260.71
-118.736,1872,1246.14
-113.148,1860,1238.86
-106.691,1832,1221.86
-101.269,1820,1214.58
-95.9091,1808,1207.3
-91.2172,1808,1207.3
-86.5252,1808,1207.3
-81.8333,1808,1207.3
-77.1413,1808,1207.3
