0,0,110
0,0,0
-2998.51,3710,2141.65
-3005.17,3730.22,2153.92
-3002.48,3738.93,2159.21
-2992.85,3739.01,2159.25
-3003.49,3764.51,2174.73
-3008.27,3782.81,2185.83
-3017.39,3806.7,2200.34
-3018.41,3820.49,2208.71
-3014.85,3828.56,2213.6
-3014.3,3840.53,2220.87
-3009.77,3847.47,2225.08
-2994.83,3841.12,2221.23
-2973.11,3825.99,2212.04
-2943.45,3800.52,2196.59
-2907.18,3766.31,2175.82
-2875.44,3737.75,2158.49
-2858.37,3728.14,2152.66
-2845.56,3724.03,2150.16
-2840,3729.42,2153.43
-2839.15,3741.06,2160.5
-2835.35,3748.87,2165.24
-2812.81,3731.87,2154.92
-2784.04,3706.46,2139.5
-2763.81,3692.29,2130.9
-2745.03,3679.96,2123.42
-2722.03,3661.87,2112.44
-2696.85,3640.7,2099.59
-2670.99,3618.46,2086.09
-2638.8,3587.47,2067.28
-2605.49,3554.72,2047.41
-2585.25,3539.65,2038.26
-2567.31,3527.62,2030.96
-2545.25,3509.82,2020.16
-2522.96,3491.57,2009.08
-2503.27,3476.82,2000.13
-2488.19,3468.37,1995
-2474.74,3462.14,1991.22
-2460.14,3454.26,1986.44
-2444.16,3444.38,1980.44
-2433.07,3441.33,1978.59
-2430.39,3450.21,1983.98
-2430.9,3463.69,1992.16
-2429.06,3473.92,1998.37
-2420.49,3474.55,1998.75
-2405.63,3466.14,1993.65
-2391.21,3458.29,1988.88
-2375.57,3448.61,1983.01
-2367.69,3450.17,1983.95
-2358.8,3450.26,1984.01
-2345.66,3444.11,1980.28
-2330.3,3434.65,1974.53
-2316.53,3427.47,1970.18
-2304.95,3423.47,1967.75
-2293.79,3420.08,1965.69
-2283.32,3417.7,1964.25
-2277.67,3422.53,1967.18
-2271.2,3426.17,1969.39
-2263.3,3427.67,1970.3
-2258.13,3433.33,1973.73
-2252.21,3437.9,1976.51
-2248.49,3445.87,1981.34
-2243.55,3452.03,1985.08
-2234.79,3452.33,1985.27
-2223.38,3448.54,1982.96
-2208.72,3439.64,1977.56
-2193.73,3430.16,1971.81
-2177.59,3418.8,1964.91
-2161.42,3407.3,1957.94
-2142.8,3391.81,1948.53
-2117.94,3366.3,1933.05
-2088.81,3333.75,1913.3
-2061.05,3303.12,1894.71
-2026.57,3261.42,1869.4
-1991.15,3217.86,1842.96
-1961.89,3183.93,1822.37
-1930.7,3146.56,1799.69
-1901.15,3111.56,1778.44
-1869.3,3072.48,1754.73
-1819.99,3017.18,1721.17
-1798.5,2994.44,1707.37
-1784.89,2984.66,1701.43
-1802.67,3027.55,1727.46
-1784.71,3010.49,1717.11
-1781.88,3018.93,1722.23
-1781.05,3030.86,1729.47
-1777.98,3039.06,1734.44
-1776.13,3049.42,1740.73
-1785.52,3079.26,1758.84
-1795.78,3110.88,1778.03
-1798.17,3129.08,1789.08
-1795.2,3138.09,1794.55
-1791.29,3145.51,1799.05
-1797.39,3170.68,1814.32
-1807.21,3202.67,1833.74
-1816.95,3234.81,1853.25
-1830.06,3273.26,1876.59
-1839.33,3305.18,1895.96
-1849.91,3339.78,1916.96
-1860.43,3374.58,1938.08
-1864.13,3397.29,1951.86
-1854.7,3396.15,1951.17
-1850.88,3405.34,1956.74
-1847.39,3415.23,1962.75
-1844.81,3426.9,1969.83
-1842.74,3439.63,1977.56
-1841.11,3453.31,1985.86
-1836.83,3462.14,1991.22
-1829.71,3465.67,1993.36
-1821.85,3467.83,1994.67
-1816.61,3475.02,1999.04
-1810.94,3481.47,2002.95
-1803.55,3484.65,2004.88
-1790.67,3477.19,2000.35
-1775.94,3466.05,1993.59
-1758.73,3449.94,1983.81
-1740.39,3431.43,1972.58
-1721.86,3412.36,1961.01
-1701.25,3388.95,1946.8
-1678.27,3360.53,1929.55
-1652.35,3325.91,1908.54
-1626.57,3291.22,1887.48
-1599.58,3253.69,1864.71
-1576.4,3223.56,1846.42
-1556.08,3198.99,1831.51
-1539.53,3181.92,1821.15
-1526.05,3171.07,1814.57
-1508.32,3151.24,1802.53
-1494.32,3139,1795.1
-1484.87,3136.25,1793.43
-1517.03,3276,1878.25
-1494.9,3246.41,1860.29
-1508.12,3293.67,1888.97
-1550.93,3406.47,1957.43
-1564.23,3455.38,1987.12
-1569.49,3486.99,2006.3
-1577.34,3524.76,2029.22
-1577.7,3546.13,2042.2
-1568.37,3545.84,2042.02
-1558.68,3544.73,2041.35
-1545.86,3536.45,2036.32
-1531.37,3524.22,2028.9
-1518.26,3515.04,2023.33
-1503.87,3502.78,2015.88
-1491.52,3495.14,2011.25
-1479.32,3487.74,2006.76
-1468.73,3484.11,2004.55
-1460.66,3486.43,2005.96
-1452.03,3487.43,2006.56
-1444.58,3491.29,2008.91
-1437.51,3496.14,2011.85
-1432.08,3505.04,2017.26
-1426.87,3514.63,2023.07
-1422.25,3525.78,2029.84
-1416.77,3534.94,2035.4
-1410.26,3541.63,2039.46
-1399.29,3537.13,2036.73
-1385.45,3525.27,2029.53
-1367.24,3502.04,2015.44
-1350.43,3482.15,2003.36
-1334.05,3463.07,1991.78
-1321.16,3452.88,1985.6
-1302.68,3427.82,1970.39
-1282.88,3398.95,1952.87
-1265.63,3376.44,1939.21
-1251.72,3362.62,1930.82
-1240.27,3355.25,1926.35
-1231.66,3355.53,1926.52
-1220.72,3349.4,1922.8
-1210.3,3344.63,1919.9
-1199.64,3339.11,1916.55
-1191.04,3339.29,1916.66
-1182.5,3339.64,1916.87
-1175.63,3344.75,1919.97
-1170.04,3353.62,1925.36
-1162.75,3357.7,1927.83
-1155.99,3363.39,1931.29
-1149.71,3370.57,1935.64
