-2998.51,-2251.65,3710
-3005.17,-2263.92,3730.22
-3002.48,-2269.21,3738.93
-2992.85,-2269.25,3739.01
-3003.49,-2284.73,3764.51
-3008.27,-2295.83,3782.81
-3017.39,-2310.34,3806.7
-3018.41,-2318.71,3820.49
-3014.85,-2323.6,3828.56
-3014.3,-2330.87,3840.53
-3009.77,-2335.08,3847.47
-2994.83,-2331.23,3841.12
-2973.11,-2322.04,3825.99
-2943.45,-2306.59,3800.52
-2907.18,-2285.82,3766.31
-2875.44,-2268.49,3737.75
-2858.37,-2262.66,3728.14
-2845.56,-2260.16,3724.03
-2840,-2263.43,3729.42
-2839.15,-2270.5,3741.06
-2835.35,-2275.24,3748.87
-2812.81,-2264.92,3731.87
-2784.04,-2249.5,3706.46
-2763.81,-2240.9,3692.29
-2745.03,-2233.42,3679.96
-2722.03,-2222.44,3661.87
-2696.85,-2209.59,3640.7
-2670.99,-2196.09,3618.46
-2638.8,-2177.28,3587.47
-2605.49,-2157.41,3554.72
-2585.25,-2148.26,3539.65
-2567.31,-2140.96,3527.62
-2545.25,-2130.16,3509.82
-2522.96,-2119.08,3491.57
-2503.27,-2110.13,3476.82
-2488.19,-2105,3468.37
-2474.74,-2101.22,3462.14
-2460.14,-2096.44,3454.26
-2444.16,-2090.44,3444.38
-2433.07,-2088.59,3441.33
-2430.39,-2093.98,3450.21
-2430.9,-2102.16,3463.69
-2429.06,-2108.37,3473.92
-2420.49,-2108.75,3474.55
-2405.63,-2103.65,3466.14
-2391.21,-2098.88,3458.29
-2375.57,-2093.01,3448.61
-2367.69,-2093.95,3450.17
-2358.8,-2094.01,3450.26
-2345.66,-2090.28,3444.11
-2330.3,-2084.53,3434.65
-2316.53,-2080.18,3427.47
-2304.95,-2077.75,3423.47
-2293.79,-2075.69,3420.08
-2283.32,-2074.25,3417.7
-2277.67,-2077.18,3422.53
-2271.2,-2079.39,3426.17
-2263.3,-2080.3,3427.67
-2258.13,-2083.73,3433.33
-2252.21,-2086.51,3437.9
-2248.49,-2091.34,3445.87
-2243.55,-2095.08,3452.03
-2234.79,-2095.27,3452.33
-2223.38,-2092.96,3448.54
-2208.72,-2087.56,3439.64
-2193.73,-2081.81,3430.16
-2177.59,-2074.91,3418.8
-2161.42,-2067.94,3407.3
-2142.8,-2058.53,3391.81
-2117.94,-2043.05,3366.3
-2088.81,-2023.3,3333.75
-2061.05,-2004.71,3303.12
-2026.57,-1979.4,3261.42
-1991.15,-1952.96,3217.86
-1961.89,-1932.37,3183.93
-1930.7,-1909.69,3146.56
-1901.15,-1888.44,3111.56
-1869.3,-1864.73,3072.48
