1959.36,1957.31,1958.12,1958.96,1959.58,1960.1,1960.28,1960.53,1960.5,1960.61,1960.55,1960.25,1959.61,1959.15,1958.41,1957.98,1957.27,1956.49,1955.62,1957.65,1962.69,1962.29,1961.92,1961.69,1961.31,1961.21,1960.99,1961.14,1961.17,1961.43,1961.31,1957.99,1958.07,1955.12,1955.35,1953.07,1953.41,1953.49,1954.01,1954.56,1954.81,1955.09,1955.51,1955.46,1955.23,1951.42,1951.71,1951.6,1955.37,1955.05,1954.59,1954.22,1953.84,1953.53,1945.29,1944.87,1944.16,1954.7,1953.95,1957.12,1956.18,1951.24,1954.27,1957.24,1955.95,1955.04,1946.48,1942.36,1942.54,1942.71,1942.71,1942.86,1942.98,1943.2,1943.49,1944.07,1944.87,1945.3,1945.42,1950.23,1962.69,1962.49,1962.26,1961.73,1961.59,1961.05,1956.44,1948.38,1948.33,1944.47,1944.59,1944.49,1944.93,1944.72,1944.17,1944.12,1943.7,1943.05,1942.3,1941.27,
1955.59,1956.69,1957.44,1958.29,1959.22,1959.86,1960.2,1960.35,1960.57,1960.63,1960.61,1960.49,1960.02,1959.54,1958.68,1958.23,1957.5,1956.59,1958.81,1963.94,1962.84,1962.45,1962.16,1961.94,1961.59,1961.6,1961.67,1961.6,1961.85,1962.02,1961.9,1958.78,1958.63,1955.51,1952.86,1953.37,1953.59,1953.67,1953.82,1954.34,1954.46,1954.77,1954.98,1954.81,1954.78,1954.97,1955.07,1955.06,1954.78,1954.39,1953.76,1953.1,1952.85,1952.47,1948.17,1943.74,1943.17,1942.39,1957.28,1960.45,1959.86,1958.91,1957.95,1957.11,1955.99,1955.21,1954.98,1943.02,1943.36,1943.6,1943.44,1943.58,1943.73,1943.99,1944.04,1944.4,1945.22,1945.81,1945.86,1946.61,1950.81,1958.68,1962.28,1961.84,1957.34,1956.76,1952.1,1943.91,1943.63,1943.71,1943.7,1943.78,1943.71,1943.6,1943.05,1942.51,1941.94,1941.46,1940.61,1939.58,
1954.32,1955.65,1956.55,1957.43,1958.35,1959.14,1959.62,1960.13,1960.24,1960.5,1960.46,1960.33,1960.11,1959.51,1959.03,1958.44,1957.52,1959.62,1964.76,1963.89,1962.82,1962.63,1962.31,1961.95,1961.75,1961.78,1961.85,1962.06,1959.41,1959.57,1959.32,1956.2,1956.07,1955.65,1952.87,1953.26,1953.69,1953.38,1953.55,1953.8,1953.73,1953.89,1954.14,1954.03,1953.9,1953.82,1953.96,1953.72,1953.63,1953.23,1952.48,1951.82,1951.27,1950.99,1950.71,1950.18,1949.86,1960.71,1956.28,1959.56,1958.88,1958.02,1957.5,1956.91,1956.12,1955.51,1955.53,1943.66,1944.06,1944.19,1944.12,1940.35,1944.13,1944.19,1944.15,1944.49,1945.14,1945.58,1945.73,1946.06,1946.16,1949.8,1949.68,1949.07,1944.81,1944.07,1943.4,1942.93,1942.86,1942.87,1942.78,1942.44,1942.16,1941.68,1941.02,1940.34,1939.87,1938.99,1938.05,1937.13,
1953.58,1954.81,1955.92,1956.86,1957.88,1958.69,1959.14,1959.78,1960.07,1960.4,1960.43,1960.38,1960.17,1959.68,1959.01,1958.49,1957.49,1965.7,1964.82,1963.93,1963.03,1962.74,1962.45,1956.21,1959.01,1959.04,1956.18,1956.31,1953.64,1953.75,1953.66,1953.47,1953.25,1952.8,1952.71,1952.98,1952.92,1952.87,1952.86,1952.91,1952.78,1952.66,1952.74,1952.77,1952.73,1952.57,1952.62,1952.32,1952.16,1951.5,1950.74,1950.17,1949.7,1949.25,1949,1948.61,1948.36,1955.76,1959.37,1947,1958.36,1957.75,1957.29,1956.96,1956.5,1956.23,1956.27,1944.72,1944.76,1945.05,1945.03,1940.79,1940.73,1940.36,1936.2,1940.11,1940.75,1941.15,1945.06,1945.05,1944.95,1944.84,1944.48,1943.93,1943.43,1942.74,1941.78,1941.66,1941.36,1941.39,1941.26,1940.67,1940.02,1939.28,1938.45,1937.8,1936.95,1936.02,1935.19,1934.15,
1953.07,1954.33,1955.51,1956.56,1957.5,1958.15,1958.86,1959.39,1959.95,1960.08,1960.29,1960.26,1960,1959.57,1959.02,1958.56,1966.67,1965.84,1964.97,1964.02,1963.35,1962.92,1953.61,1953.3,1956.14,1962.29,1962.3,1962.11,1962.63,1962.55,1959.33,1956.26,1952.9,1952.48,1952.56,1952.55,1952.53,1952.24,1952.26,1952.19,1951.82,1951.58,1951.67,1951.61,1951.57,1951.34,1951.38,1950.94,1950.64,1949.92,1949.29,1948.48,1948.13,1947.81,1947.6,1947.64,1947.48,1950.74,1946.83,1954.28,1950.07,1957.67,1957.23,1957.17,1956.99,1956.95,1957.15,1945.52,1941.77,1941.71,1941.68,1941.05,1940.64,1940.22,1939.79,1939.61,1939.87,1940.12,1943.6,1943.52,1943.27,1942.72,1942.37,1941.67,1941.26,1940.39,1939.5,1939.38,1939.19,1939.02,1938.5,1937.82,1937.07,1936.23,1935.27,1934.34,1933.47,1932.38,1931.52,1930.56,
1952.76,1953.99,1955.08,1956.01,1956.88,1957.58,1958.06,1958.68,1959.19,1959.56,1959.69,1959.69,1959.54,1959.02,1958.62,1964.1,1966.35,1965.45,1964.64,1963.81,1963.04,1953.9,1953.63,1953.33,1962.1,1962,1962.04,1961.98,1962.14,1959.22,1955.9,1952.77,1952.47,1952.19,1952.09,1952.16,1952.18,1951.82,1951.61,1951.43,1951,1950.87,1950.82,1950.42,1950.49,1950.02,1949.68,1949.4,1948.98,1948.21,1947.41,1946.94,1946.66,1946.27,1946.21,1946.17,1946.34,1946.21,1949.68,1957.44,1957.37,1953.24,1956.9,1957.08,1956.92,1956.95,1957.15,1945.42,1941.53,1941.31,1940.89,1940.19,1939.39,1938.77,1938.19,1937.55,1937.83,1937.98,1941.13,1940.91,1940.64,1940,1939.5,1938.92,1938.41,1937.45,1936.8,1936.39,1936.24,1935.97,1935.68,1934.87,1933.76,1933.06,1931.91,1931.1,1930.03,1924.65,1924.1,1923.37,
1952.39,1953.5,1954.47,1955.36,1956.17,1956.67,1957.22,1957.84,1958.29,1958.54,1958.59,1958.49,1958.08,1957.79,1963.46,1966.05,1964.99,1964.24,1963.62,1962.91,1953.24,1953.27,1953,1961.57,1961.64,1961.67,1961.59,1961.5,1952.79,1952.73,1952.55,1952.2,1952.19,1951.74,1951.41,1951.61,1951.59,1951.3,1950.97,1950.78,1950.17,1949.95,1949.7,1949.36,1949.16,1948.48,1948.19,1947.53,1946.99,1946.5,1945.71,1945.2,1945.01,1944.81,1944.84,1944.99,1945.42,1949.37,1949.38,1953.12,1957.19,1957.21,1949.19,1957.42,1957.29,1957.26,1957.51,1945.56,1945.11,1940.79,1943.99,1939.04,1938.03,1937.02,1936.18,1935.39,1935.26,1935.07,1938.3,1937.97,1937.54,1937.02,1936.57,1936.01,1935.42,1934.58,1933.81,1933.55,1929.46,1929.5,1929.13,1932.11,1926.97,1929.95,1928.89,1927.94,1926.86,1922.22,1921.3,1920.46,
1952.06,1953.18,1954.06,1954.8,1955.43,1955.89,1956.36,1956.71,1957.22,1957.4,1957.29,1957.03,1956.65,1965.46,1964.96,1964.63,1963.68,1962.84,1962.33,1952.95,1952.46,1952.42,1961.3,1960.98,1957.82,1960.99,1957.9,1954.94,1952.16,1951.97,1951.6,1951.56,1951.5,1950.95,1950.78,1950.91,1950.85,1950.47,1950.15,1949.79,1948.98,1948.59,1948.4,1947.93,1947.62,1946.8,1946.1,1945.55,1944.96,1944.4,1943.86,1943.29,1943.16,1942.98,1943.24,1943.58,1944.38,1948.52,1952.53,1948.71,1956.82,1953.01,1953.15,1949.35,1953.24,1953.21,1953.24,1945.04,1944.54,1943.76,1942.95,1941.36,1940.23,1939.22,1937.9,1936.66,1936.36,1936.36,1935.29,1934.74,1934.36,1933.84,1933.59,1933.12,1932.8,1928.16,1927.76,1927.56,1927.14,1927.13,1926.89,1925.86,1924.78,1927.81,1926.88,1925.89,1924.9,1923.92,1919.1,1918.28,
1952.24,1953.12,1953.88,1954.39,1954.99,1955.22,1955.33,1955.69,1956.11,1956.21,1955.8,1955.58,1958.19,1963.8,1963.63,1963.49,1962.63,1962,1955.67,1952.26,1951.82,1960.94,1960.9,1960.54,1957.4,1957.37,1954.42,1951.37,1951.32,1951.28,1950.92,1950.67,1950.69,1950.36,1949.96,1949.97,1949.91,1949.47,1948.99,1948.38,1947.51,1946.93,1946.5,1946.04,1945.42,1944.59,1943.99,1942.96,1942.6,1942.2,1941.6,1941.32,1941.36,1944.35,1944.7,1942.37,1943.32,1951.13,1951.9,1948.08,1952.68,1952.94,1953.29,1953.4,1949.27,1953.28,1948.81,1944.76,1943.81,1942.91,1941.6,1939.67,1938.36,1937.02,1935.58,1934.42,1933.95,1933.62,1932.97,1932.1,1931.89,1931.37,1931.01,1930.89,1930.82,1926.49,1925.88,1926.13,1925.98,1925.88,1925.88,1924.5,1923.4,1926.6,1925.48,1924.6,1923.45,1922.85,1922.06,1921.39,
1952.72,1953.55,1954.25,1954.67,1954.97,1955.02,1954.85,1955.11,1955.39,1955.07,1954.8,1954.2,1959.83,1962.6,1962.45,1962.45,1961.91,1958.4,1955.32,1951.99,1960.83,1960.97,1961.18,1957.72,1957.5,1954.49,1951.32,1951.49,1951.42,1951.05,1950.37,1950.14,1950.07,1949.56,1949.25,1949.04,1948.92,1948.11,1947.59,1946.72,1945.75,1945.12,1944.42,1943.76,1943.12,1941.99,1941.41,1940.58,1940.09,1939.98,1939.5,1939.15,1942.37,1942.57,1939.94,1940.99,1942.26,1943.07,1947.19,1947.37,1952.01,1952.35,1948.81,1952.95,1948.64,1948.17,1943.99,1943.41,1942.5,1941.39,1940.2,1938.08,1936.71,1935.32,1933.87,1932.44,1931.71,1931.45,1930.8,1930.08,1929.93,1929.52,1929.56,1929.37,1929.49,1929.09,1928.87,1928.8,1928.75,1928.91,1928.85,1927.83,1926.77,1925.68,1924.8,1924,1923.19,1922.61,1921.77,1921.19,
