2938.96,2946.97,2945.84,2946.02,2946.55,2947.03,2947.26,2947.55,2947.38,2947.51,2947.65,2948.12,2948.16,2948.15,2947.83,2947.27,2946.54,2946.1,2945.38,2944.9,2944.85,2944.68,2938.92,2939.24,2939.48,2946.16,2946.97,2947.62,2948.14,2948.78,2949.41,2950.17,2950.66,2963.19,2969.61,2969.65,2969.93,2958.2,2952.3,2952.48,2952.44,2952.28,2952.39,2952.34,2952.35,2952.27,2952.35,2952.08,2952.13,2952.01,2951.47,2945.43,2945.38,2945.48,2946.02,2946.56,2947.13,2947.58,2947.86,2948.06,2954.36,2954.55,2948.98,2949.18,2949.32,2949.49,2949.98,2950.21,2950.43,2956.27,2956.23,2955.79,2955.58,2955.34,2955.23,2955.09,2954.96,2954.91,2955.04,2954.97,2954.65,2954.44,2954.16,2953.98,2953.67,2953.36,2947.02,2946.53,2946.25,2952.17,2952.19,2952.44,2952.41,2946.43,2941.07,2941.14,2941.18,2941.23,2953.24,2953.21,
2945.47,2947.74,2947.07,2947.29,2948.08,2948.43,2949.07,2949.25,2949.3,2949.49,2949.83,2949.81,2950.08,2949.83,2949.54,2948.98,2948.21,2947.78,2946.74,2946.25,2945.89,2945.39,2945.34,2945.66,2945.82,2946.22,2946.72,2947.42,2948.1,2948.48,2949.3,2949.98,2950.62,2951.17,2963.34,2969.55,2969.8,2969.98,2957.98,2952.02,2951.97,2952,2951.93,2952.03,2951.99,2951.85,2951.78,2951.59,2951.49,2951.4,2951.18,2951.05,2951.31,2951.6,2952.24,2952.72,2953.52,2953.88,2954.34,2954.52,2954.72,2954.86,2955.04,2955.26,2955.26,2955.47,2949.7,2949.92,2956.17,2956.21,2955.87,2955.64,2955.16,2955.02,2954.88,2954.83,2954.91,2954.99,2955.17,2955.06,2948.88,2948.8,2954.69,2954.5,2954.28,2953.88,2953.46,2953.12,2952.73,2952.63,2952.62,2946.65,2941.07,2941.14,2941.13,2941.21,2941.45,2941.38,2941.24,2953.15,
2952.29,2949.27,2948.7,2949.31,2949.92,2950.42,2951,2951.03,2951.18,2951.18,2951.35,2951.54,2951.41,2951.34,2950.74,2950.23,2949.65,2949.15,2948.16,2947.54,2946.88,2946.66,2946,2946.13,2946.11,2946.39,2946.75,2947.59,2948.23,2948.63,2949.11,2949.73,2950.29,2950.76,2950.99,2963.27,2969.43,2969.56,2969.63,2957.6,2951.46,2951.43,2951.47,2951.59,2951.5,2951.7,2951.54,2951.24,2951.09,2951.02,2950.99,2951.14,2951.41,2951.84,2952.38,2952.82,2953.71,2954.19,2954.34,2954.8,2955.02,2955.27,2955.35,2955.36,2955.44,2955.68,2949.73,2949.9,2956.05,2955.93,2955.64,2955.45,2955.23,2955.02,2954.81,2954.83,2954.89,2954.96,2955.12,2949.17,2949.04,2949.09,2948.95,2948.79,2942.57,2942.22,2941.69,2947.5,2947.23,2947.31,2941.37,2941.45,2941.54,2941.33,2941.48,2935.5,2941.56,2941.48,2941.46,2947.29,
2953.16,2950.54,2950.5,2951.13,2951.76,2952.17,2952.66,2965.04,2976.76,2976.7,2952.57,2952.68,2952.6,2952.36,2951.89,2951.22,2950.65,2950.34,2949.5,2948.6,2947.83,2947.53,2947.2,2946.96,2946.65,2946.81,2947.41,2947.76,2948.44,2948.86,2949.46,2949.69,2950.19,2950.68,2950.91,2951.2,2963.49,2969.58,2969.42,2969.31,2957.14,2951.24,2951.28,2951.45,2951.4,2951.55,2951.52,2951.43,2951.22,2951.39,2951.27,2951.54,2951.8,2952.2,2952.61,2953.03,2953.71,2954.21,2954.62,2954.79,2955.04,2955.29,2955.4,2955.59,2955.67,2955.89,2955.9,2956.01,2956.22,2956.17,2955.83,2955.52,2955.06,2954.92,2954.93,2954.91,2955,2954.98,2955.11,2955.15,2955.22,2955.21,2955.06,2954.96,2954.65,2954.26,2947.94,2953.7,2947.76,2941.73,2941.87,2935.83,2935.74,2935.74,2935.74,2935.65,2929.5,2935.43,2935.5,2941.45,
2953.37,2951.5,2951.58,2952.38,2953.08,2953.71,2966.09,2978.05,2978.02,2977.97,2953.72,2953.76,2953.62,2953.24,2952.76,2951.98,2951.56,2951.04,2950.47,2949.88,2949.16,2948.34,2948.06,2947.66,2947.53,2947.65,2947.93,2948.25,2948.88,2943.24,2949.55,2950.14,2950.63,2950.85,2951.15,2951.23,2951.5,2963.5,2969.54,2969.22,2968.89,2956.87,2951.09,2951.24,2951.5,2951.55,2951.76,2951.71,2951.76,2951.98,2952.06,2952.24,2952.5,2952.88,2953.31,2953.72,2954.04,2954.31,2954.69,2954.94,2955.13,2955.34,2955.49,2955.68,2955.72,2955.94,2956.01,2956.13,2956.37,2956.24,2955.95,2955.66,2955.36,2955.01,2954.92,2954.99,2955.1,2955.06,2955.16,2955.3,2955.27,2955.42,2955.24,2955.05,2954.81,2954.44,2954.07,2953.92,2947.57,2947.67,2941.87,2929.76,2935.74,2935.46,2935.56,2935.38,2935.21,2935.3,2941.18,2941.02,
2953.88,2952.58,2952.64,2953.33,2953.99,2954.38,2954.89,2979.04,2979.02,2984.92,2984.65,2954.7,2954.33,2954.17,2953.36,2953.01,2952.28,2951.79,2951.05,2950.53,2949.72,2949.12,2948.79,2948.7,2948.42,2948.7,2948.95,2949.29,2949.57,2949.65,2950.15,2950.43,2950.88,2951.31,2951.8,2951.86,2952.06,2951.69,2963.68,2969.68,2969.47,2969.33,2957.43,2951.67,2952.09,2952.11,2952.35,2952.26,2952.48,2952.74,2953.01,2953.17,2953.48,2953.91,2954.04,2954.19,2954.58,2954.75,2954.93,2955.08,2955.21,2955.54,2955.48,2955.59,2955.74,2955.83,2956.05,2956.17,2956.33,2956.22,2956.11,2955.89,2955.77,2955.51,2955.27,2955.43,2949.44,2955.45,2955.57,2955.47,2955.49,2955.51,2955.35,2955.14,2954.69,2954.4,2953.92,2953.65,2953.67,2947.62,2947.65,2941.34,2941.14,2941.15,2935.17,2934.92,2928.86,2940.79,2940.7,2952.81,
2954.6,2953.36,2953.49,2954.04,2954.81,2955.29,2955.5,2955.79,2979.81,2985.57,2985.29,2955.27,2955.03,2954.65,2954.16,2953.75,2952.9,2952.31,2951.74,2950.97,2950.21,2949.73,2949.52,2949.45,2949.6,2949.57,2949.86,2949.99,2950.25,2950.42,2950.6,2950.93,2951.46,2951.81,2952.21,2952.37,2952.35,2951.99,2951.8,2963.83,2969.74,2969.76,2969.93,2958.21,2952.61,2952.77,2952.9,2953.06,2953.3,2953.44,2953.69,2954,2954.28,2954.49,2954.64,2954.78,2954.87,2954.88,2955.18,2955.1,2955.35,2955.46,2955.45,2955.56,2955.59,2955.82,2955.95,2956.11,2956.19,2956.1,2956.02,2956.05,2955.83,2955.6,2955.54,2955.49,2949.52,2955.62,2949.57,2955.59,2955.64,2955.53,2955.27,2954.95,2954.66,2954.15,2953.96,2953.78,2953.81,2953.64,2953.45,2953.17,2952.79,2952.7,2946.48,2952.5,2952.53,2952.57,2952.61,2952.56,
2954.96,2953.97,2954.17,2954.77,2955.43,2955.69,2956.05,2956.29,2956.21,2986.14,2986.08,2955.84,2955.59,2955.32,2954.72,2954.25,2953.65,2953.22,2952.36,2951.5,2951.07,2950.56,2950.19,2950.25,2950.3,2950.32,2950.74,2950.8,2951,2951.18,2951.28,2951.58,2952.07,2952.37,2952.51,2952.62,2952.54,2952.32,2952.23,2952.25,2964.16,2970.31,2970.61,2970.71,2959.05,2953.38,2953.6,2953.52,2953.9,2954.13,2954.25,2954.54,2954.91,2955.11,2955.31,2955.35,2955.24,2955.18,2955.16,2955.01,2955.02,2955.15,2955.11,2955.11,2955.21,2955.42,2955.68,2955.79,2956.09,2955.97,2956,2956.08,2955.93,2955.76,2955.54,2955.66,2955.62,2955.75,2955.75,2955.73,2955.8,2955.71,2955.34,2955.05,2954.64,2948.34,2948.11,2948.05,2953.88,2953.59,2953.28,2952.82,2952.6,2952.13,2952.1,2952.15,2952,2951.97,2952.17,2952.19,
2955.28,2954.35,2954.59,2955.19,2955.71,2956.07,2956.34,2956.64,2956.5,2956.46,2986.42,2956.35,2956,2955.64,2955.17,2954.57,2954.01,2953.5,2952.83,2952.22,2951.7,2951.32,2951.22,2950.97,2951.11,2951.24,2951.17,2951.42,2951.58,2951.91,2952.18,2952.28,2952.45,2952.66,2952.96,2952.92,2952.86,2952.75,2952.63,2952.6,2952.76,2964.87,2971.38,2971.52,2971.77,2960.2,2954.34,2954.36,2954.49,2954.88,2954.83,2955.02,2955.22,2955.47,2955.67,2955.6,2955.48,2955.25,2955.16,2955.02,2954.85,2954.8,2954.56,2954.76,2954.9,2955.24,2955.4,2955.64,2955.8,2955.82,2955.92,2956.19,2956.09,2955.93,2955.77,2955.81,2955.79,2955.93,2955.84,2955.99,2955.71,2955.49,2949.07,2948.73,2948.45,2947.93,2947.66,2947.73,2947.53,2947.1,2946.81,2952.59,2952.24,2952.1,2952.05,2952.01,2952.03,2952.14,2952.12,2952.15,
2955.62,2954.51,2954.81,2955.46,2955.79,2956.27,2956.55,2956.74,2956.74,2956.61,2956.5,2956.27,2956.12,2955.88,2955.27,2954.85,2954.26,2953.8,2953.39,2952.56,2952.16,2951.77,2951.62,2951.84,2951.84,2951.85,2951.91,2952.08,2952.39,2952.48,2952.7,2952.77,2952.93,2953.07,2953.41,2953.06,2953.15,2953.25,2953.29,2953.13,2953.18,2953.28,2965.75,2972.18,2972.35,2972.78,2960.88,2955,2955.16,2955.25,2955.32,2955.35,2955.4,2955.65,2955.81,2955.82,2955.64,2955.29,2954.99,2954.93,2954.57,2954.38,2954.32,2954.23,2954.38,2954.75,2955.03,2955.35,2955.51,2955.7,2955.82,2955.95,2956.05,2956.07,2956.07,2955.92,2955.8,2955.79,2955.87,2955.69,2955.52,2949.15,2948.84,2948.36,2947.9,2947.52,2947.26,2947.15,2947.08,2946.72,2946.57,2946.38,2946.18,2951.84,2951.81,2952.05,2951.94,2952.04,2951.96,2952.03,
